n_agents,regime,severity,corruption_type,corruption_level,partition_parts,phase,metric,system,baseline,mean_system,mean_baseline,mean_diff,ci_low,ci_high,cohens_dz,p_paired_t,n_pairs
10000,correlated_domain,0.5,none,0.0,0,post_failure,accuracy_macro,B6,B2,0.5750181049200344,0.6049383088073211,-0.029920203887286747,-0.031125710273218865,-0.028749328944654564,-8.990190313921396,1.6663162830916275e-29,30
10000,correlated_domain,0.5,none,0.0,0,post_failure,iss,B6,B2,0.6878671785195668,0.9999927600224813,-0.3121255815029144,-0.3129381896555424,-0.31127923071384433,-130.50361986755823,3.982085588954365e-63,30
10000,correlated_domain,0.5,none,0.0,0,post_failure,knowledge_survival,B6,B4,0.82269,0.8310933333333334,-0.008403333333333325,-0.009790041666666664,-0.006993291666666674,-2.11982164310359,2.0100275349247e-12,30
10000,correlated_domain,0.5,none,0.0,0,post_failure,iss,B6,B4,0.6878671785195668,0.8612369855244955,-0.1733698070049286,-0.17619336659709614,-0.1707226642469565,-22.269368459590694,7.212972325195226e-41,30
10000,correlated_domain,0.5,none,0.0,0,post_failure,iss,B7,B2,0.6871212641398112,0.9999927600224813,-0.3128714958826701,-0.3138502031564713,-0.31189200878143314,-112.18267912728527,3.2003255780433445e-61,30
10000,correlated_domain,0.5,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.8829483333333334,0.8985283333333333,-0.015580000000000002,-0.016363333333333323,-0.014754958333333327,-6.813377129948321,4.5750965293390976e-26,30
10000,correlated_domain,0.5,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.7628145139052198,0.8062184961890736,-0.043403982283853906,-0.04487535368448917,-0.041855339873024075,-9.979285557719232,8.332139747142995e-31,30
10000,correlated_domain,0.7,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.66687,0.8757499999999999,-0.20888000000000004,-0.20995333333333333,-0.20783499999999996,-69.20463852292254,3.875786242948933e-55,30
10000,correlated_domain,0.7,none,0.0,0,post_failure,accuracy_macro,B6,B2,0.4421086484929409,0.6042352877724554,-0.16212663927951473,-0.163383717581964,-0.16085363607079167,-44.99883358603417,1.0180418457384414e-49,30
10000,correlated_domain,0.7,none,0.0,0,post_failure,iss,B6,B2,0.4988520075877508,0.9982350111007691,-0.4993830035130183,-0.5007250691950321,-0.4980734996745984,-132.3029928800721,2.6770330333475277e-63,30
10000,correlated_domain,0.7,none,0.0,0,post_failure,knowledge_survival,B6,B4,0.66687,0.7628266666666665,-0.09595666666666668,-0.09815508333333335,-0.09379829166666667,-15.676624584196013,1.8503869150975806e-36,30
10000,correlated_domain,0.7,none,0.0,0,post_failure,accuracy_macro,B6,B4,0.4421086484929409,0.4896260649728414,-0.047517416479900564,-0.049986671389950735,-0.04499087839696157,-6.751318815700065,5.933968912211353e-26,30
10000,correlated_domain,0.7,none,0.0,0,post_failure,iss,B6,B4,0.4988520075877508,0.6959349652131398,-0.1970829576253891,-0.2004284334431092,-0.1937569578488668,-20.972081132749228,4.097577066299524e-40,30
10000,correlated_domain,0.7,none,0.0,0,post_failure,knowledge_survival,B7,B2,0.7161666666666666,0.8757499999999999,-0.15958333333333335,-0.16080670833333333,-0.1583316666666667,-45.438715864707056,7.678964649982464e-50,30
10000,correlated_domain,0.7,none,0.0,0,post_failure,accuracy_macro,B7,B2,0.5860768820121879,0.6042352877724554,-0.018158405760267792,-0.019917471198744503,-0.016393227312057713,-3.638187183853859,1.812406902076291e-18,30
10000,correlated_domain,0.7,none,0.0,0,post_failure,iss,B7,B2,0.4992884129285812,0.9982350111007691,-0.4989465981721878,-0.4998603448023399,-0.49799257077276704,-184.7669177299639,1.6643164206565676e-67,30
10000,correlated_domain,0.7,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.7161666666666666,0.7271416666666667,-0.010975000000000006,-0.012440041666666655,-0.009530000000000002,-2.657012634799586,7.31037865587247e-15,30
10000,correlated_domain,0.7,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.5860768820121879,0.6173199444961054,-0.03124306248391779,-0.033375609073982966,-0.029133767174003244,-5.217107131421071,8.617065844581599e-23,30
10000,correlated_domain,0.9,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.3025,0.8426550000000002,-0.540155,-0.5416333333333334,-0.5386966666666666,-129.04906895348145,5.51144583662191e-63,30
10000,correlated_domain,0.9,none,0.0,0,post_failure,accuracy_macro,B6,B2,0.17875592890857947,0.5743579690462106,-0.39560204013763134,-0.3971704970021347,-0.3940225914978789,-87.64280693345768,4.111229396176735e-58,30
10000,correlated_domain,0.9,none,0.0,0,post_failure,iss,B6,B2,0.20385694255431494,0.8948751926422119,-0.691018250087897,-0.6920862861598531,-0.689892120671769,-220.57606538686343,9.776792588252774e-70,30
10000,correlated_domain,0.9,none,0.0,0,post_failure,knowledge_survival,B6,B4,0.3025,0.5408583333333333,-0.2383583333333333,-0.24295004166666664,-0.2333365416666667,-17.509820877032215,7.571067260570229e-38,30
10000,correlated_domain,0.9,none,0.0,0,post_failure,accuracy_macro,B6,B4,0.17875592890857947,0.3269615942006121,-0.14820566529203263,-0.1515241202575604,-0.14467120949626847,-15.296392078143398,3.761004397952522e-36,30
10000,correlated_domain,0.9,none,0.0,0,post_failure,iss,B6,B4,0.20385694255431494,0.3615642100572586,-0.15770726750294367,-0.16272166501730678,-0.1522787617892027,-10.636316173834963,1.3326413774330261e-31,30
10000,correlated_domain,0.9,none,0.0,0,post_failure,knowledge_survival,B7,B2,0.32370666666666664,0.8426550000000002,-0.5189483333333333,-0.5202566666666667,-0.5176099583333332,-135.82983764694828,1.2483348765282948e-63,30
10000,correlated_domain,0.9,none,0.0,0,post_failure,accuracy_macro,B7,B2,0.23818351701829318,0.5743579690462106,-0.33617445202791757,-0.33770883906474364,-0.3346158988736004,-75.5517885769421,3.043553571336797e-56,30
10000,correlated_domain,0.9,none,0.0,0,post_failure,iss,B7,B2,0.20422336210807165,0.8948751926422119,-0.6906518305341403,-0.6918253363917272,-0.6894965583706896,-206.74299926356602,6.395570333778989e-69,30
10000,correlated_domain,0.9,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.32370666666666664,0.32881166666666667,-0.005104999999999998,-0.006653374999999998,-0.0035083333333333394,-1.1399642381425712,8.176922102925706e-07,30
10000,correlated_domain,0.9,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.23818351701829318,0.25158657986164684,-0.013403062843353604,-0.015385916305467687,-0.011401775924622446,-2.355387533082899,1.52998479839858e-13,30
10000,correlated_org,0.1,none,0.0,0,post_failure,iss,B6,B2,0.8959692100683848,1.0,-0.1040307899316152,-0.10458064739902814,-0.10346942633390427,-66.22332672656698,1.389468516929327e-54,30
10000,correlated_org,0.1,none,0.0,0,post_failure,iss,B6,B4,0.8959692100683848,0.9682357728481292,-0.07226656277974447,-0.07444496636589368,-0.07005568265914917,-11.477020839646785,1.492467141921437e-32,30
10000,correlated_org,0.1,none,0.0,0,post_failure,iss,B7,B2,0.895775032043457,1.0,-0.10422496795654297,-0.10473723883430164,-0.10368752852082253,-68.53244080621758,5.143594412877354e-55,30
10000,correlated_org,0.1,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.9440616666666666,0.9626433333333332,-0.018581666666666687,-0.019066666666666676,-0.018085000000000028,-13.444928825968224,1.558875955780609e-34,30
10000,correlated_org,0.1,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.8378327450745323,0.8898573342429578,-0.05202458916842527,-0.05334538732397152,-0.05065784263052138,-13.588243334159923,1.1480276290365275e-34,30
10000,correlated_org,0.3,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.8693533333333334,0.8763749999999998,-0.007021666666666674,-0.0075567083333333545,-0.006506666666666672,-4.715806263190084,1.4490250749732785e-21,30
10000,correlated_org,0.3,none,0.0,0,post_failure,iss,B6,B2,0.8107093354066213,1.0,-0.1892906645933787,-0.18998154456416766,-0.188623671233654,-97.03228650196228,2.149380540060931e-59,30
10000,correlated_org,0.3,none,0.0,0,post_failure,iss,B6,B4,0.8107093354066213,0.8761051853497823,-0.06539584994316101,-0.06883881444732348,-0.06181285962462425,-6.532191069226974,1.5145368370945814e-25,30
10000,correlated_org,0.3,none,0.0,0,post_failure,iss,B7,B2,0.8104889829953511,1.0,-0.18951101700464884,-0.19022324363390605,-0.18880504697561265,-92.66705927326412,8.165609813740983e-59,30
10000,correlated_org,0.3,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.9354300000000001,0.9525483333333333,-0.01711833333333333,-0.01768999999999998,-0.016513333333333356,-10.105093034878323,5.813281164463428e-31,30
10000,correlated_org,0.3,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.8257158578148857,0.8730996806615265,-0.047383822846641076,-0.04882561248224508,-0.0458724317789506,-11.142817622308991,3.494560060624637e-32,30
10000,correlated_org,0.5,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.82226,0.8765416666666668,-0.05428166666666668,-0.05511837500000004,-0.05343833333333335,-22.60231842670004,4.694111891284769e-41,30
10000,correlated_org,0.5,none,0.0,0,post_failure,accuracy_macro,B6,B2,0.5750429681379015,0.6051349968606016,-0.030092028722700413,-0.031281001909003486,-0.02886971622686534,-8.871631716449391,2.437899520649493e-29,30
10000,correlated_org,0.5,none,0.0,0,post_failure,iss,B6,B2,0.68690984249115,0.9999942978223165,-0.3130844553311666,-0.3140335665643215,-0.3121283958852291,-116.31067151110031,1.1222972169184829e-61,30
10000,correlated_org,0.5,none,0.0,0,post_failure,iss,B6,B4,0.68690984249115,0.7495012601216634,-0.06259141763051351,-0.06762059728304545,-0.057736912916104,-4.460730813198598,6.786274251176294e-21,30
10000,correlated_org,0.5,none,0.0,0,post_failure,iss,B7,B2,0.6874769926071167,0.9999942978223165,-0.31251730521519977,-0.31341506252686185,-0.3116652652621269,-128.24579922255637,6.605431412490734e-63,30
10000,correlated_org,0.5,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.8830899999999999,0.8984349999999999,-0.015345000000000013,-0.016191708333333346,-0.014516666666666681,-6.461771126160844,2.059841640982711e-25,30
10000,correlated_org,0.5,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.7636863844491971,0.8055254980474393,-0.04183911359824208,-0.04344939353907518,-0.04022858615626599,-9.171223549321759,9.407627846379394e-30,30
10000,correlated_org,0.7,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.6667866666666666,0.8759100000000001,-0.20912333333333333,-0.21013837499999996,-0.208125,-72.83195985539108,8.811752547117969e-56,30
10000,correlated_org,0.7,none,0.0,0,post_failure,accuracy_macro,B6,B2,0.44142215226663145,0.60435561127353,-0.16293345900689854,-0.16434990569976307,-0.16151745290258399,-40.75399839249836,1.7989881476015175e-48,30
10000,correlated_org,0.7,none,0.0,0,post_failure,iss,B6,B2,0.4988526741663615,0.9982564349969228,-0.4994037608305613,-0.5004583317538102,-0.49830430395901204,-162.35274057681085,7.078774398066822e-66,30
10000,correlated_org,0.7,none,0.0,0,post_failure,knowledge_survival,B6,B4,0.6667866666666666,0.6922183333333334,-0.02543166666666667,-0.028141708333333335,-0.022876625000000022,-3.389193504207896,1.2253515320975171e-17,30
10000,correlated_org,0.7,none,0.0,0,post_failure,iss,B6,B4,0.4988526741663615,0.5643423716227214,-0.06548969745635987,-0.07002998260160287,-0.06125223318735759,-5.223869605258397,8.309705931148988e-23,30
10000,correlated_org,0.7,none,0.0,0,post_failure,knowledge_survival,B7,B2,0.7152666666666665,0.8759100000000001,-0.16064333333333333,-0.16177499999999997,-0.15946829166666668,-49.39557695092803,6.825632624664592e-51,30
10000,correlated_org,0.7,none,0.0,0,post_failure,accuracy_macro,B7,B2,0.5851944670428509,0.60435561127353,-0.01916114423067897,-0.021014830833386754,-0.017357491438192575,-3.650249660541319,1.6569335052490352e-18,30
10000,correlated_org,0.7,none,0.0,0,post_failure,iss,B7,B2,0.49907876253128053,0.9982564349969228,-0.4991776724656423,-0.5001264213025569,-0.49820134239892166,-182.6920819499461,2.3092031259048174e-67,30
10000,correlated_org,0.7,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.7152666666666665,0.7267533333333334,-0.011486666666666675,-0.013016750000000013,-0.00996500000000002,-2.6497862186083396,7.838485112694556e-15,30
10000,correlated_org,0.7,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.5851944670428509,0.6158640518903663,-0.03066958484751531,-0.032883272911861765,-0.028421535644315505,-4.9065379152685935,4.798488654663187e-22,30
10000,correlated_org,0.9,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.30153500000000005,0.8427833333333334,-0.5412483333333333,-0.5427883333333334,-0.53969325,-122.77640904213882,2.3376903661311186e-62,30
10000,correlated_org,0.9,none,0.0,0,post_failure,accuracy_macro,B6,B2,0.17784123717259656,0.5746532291501827,-0.39681199197758615,-0.39849558450150385,-0.3951833743683166,-84.16439432750794,1.3303178359052838e-57,30
10000,correlated_org,0.9,none,0.0,0,post_failure,iss,B6,B2,0.2036782850821813,0.8952625890572866,-0.6915843039751053,-0.6926769336437185,-0.6905046080425382,-223.15799936644245,6.976394802281639e-70,30
10000,correlated_org,0.9,none,0.0,0,post_failure,knowledge_survival,B6,B4,0.30153500000000005,0.4610233333333333,-0.15948833333333332,-0.166195125,-0.15286491666666663,-8.365969922937055,1.3090103640371116e-28,30
10000,correlated_org,0.9,none,0.0,0,post_failure,accuracy_macro,B6,B4,0.17784123717259656,0.26878760894000125,-0.09094637176740475,-0.09584082509032898,-0.08613247830237528,-6.546806376627672,1.421458200696446e-25,30
10000,correlated_org,0.9,none,0.0,0,post_failure,iss,B6,B4,0.2036782850821813,0.2836035345991453,-0.07992524951696396,-0.08610037454714378,-0.07384756098190945,-4.532316488310048,4.364906498469236e-21,30
10000,correlated_org,0.9,none,0.0,0,post_failure,knowledge_survival,B7,B2,0.3224866666666666,0.8427833333333334,-0.5202966666666666,-0.52165,-0.5187600000000001,-127.35113995121196,8.092173289137549e-63,30
10000,correlated_org,0.9,none,0.0,0,post_failure,accuracy_macro,B7,B2,0.23702573132186713,0.5746532291501827,-0.3376274978283155,-0.3390656228124912,-0.3361373760042092,-81.3366273000152,3.583617282089117e-57,30
10000,correlated_org,0.9,none,0.0,0,post_failure,iss,B7,B2,0.20358577420314153,0.8952625890572866,-0.691676814854145,-0.6926044648264845,-0.690633971815308,-247.51088346671412,3.460826210076701e-71,30
10000,correlated_org,0.9,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.3224866666666666,0.3281716666666667,-0.005685000000000007,-0.007228333333333342,-0.0040333333333333445,-1.2676897664340703,1.2433712822437228e-07,30
10000,correlated_org,0.9,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.23702573132186713,0.25098012087733396,-0.013954389555466866,-0.01569649901170835,-0.012204664791211522,-2.8269558417718206,1.4768027259607657e-15,30
10000,correlated_region,0.1,none,0.0,0,post_failure,iss,B6,B2,0.8959537963072459,1.0,-0.10404620369275411,-0.10455872635046641,-0.10347444877028465,-67.27016976781654,8.817710073353508e-55,30
10000,correlated_region,0.1,none,0.0,0,post_failure,iss,B6,B4,0.8959537963072459,0.9921171983083089,-0.09616340200106303,-0.09773782263199489,-0.09451504717270533,-21.098026393540245,3.445699932196375e-40,30
10000,correlated_region,0.1,none,0.0,0,post_failure,iss,B7,B2,0.8958518942197163,1.0,-0.1041481057802836,-0.10459732259313266,-0.10367592404286068,-78.92986279869086,8.561819138542994e-57,30
10000,correlated_region,0.1,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.9441416666666668,0.9626333333333335,-0.01849166666666667,-0.019038375,-0.017958333333333337,-12.044494778013968,3.716790372475363e-33,30
10000,correlated_region,0.1,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.8392968823555425,0.8901473286983914,-0.05085044634284911,-0.052357112626009304,-0.049280754484926415,-11.716867588487034,8.226515119194454e-33,30
10000,correlated_region,0.3,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.8691800000000001,0.876475,-0.0072949999999999925,-0.007851708333333337,-0.006748333333333338,-4.633561955163536,2.3636240766779016e-21,30
10000,correlated_region,0.3,none,0.0,0,post_failure,iss,B6,B2,0.8103181660175324,1.0,-0.18968183398246766,-0.19030026555061338,-0.18906508619586626,-108.33281801328447,8.80983046958802e-61,30
10000,correlated_region,0.3,none,0.0,0,post_failure,iss,B6,B4,0.8103181660175324,0.9562545597553254,-0.14593639373779296,-0.14891384532054266,-0.14281321848432224,-16.95528156942725,1.9195881353388137e-37,30
10000,correlated_region,0.3,none,0.0,0,post_failure,iss,B7,B2,0.810015614827474,1.0,-0.18998438517252605,-0.19082265521089234,-0.18908737485607463,-78.37988383710918,1.0486196075460508e-56,30
10000,correlated_region,0.3,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.9351050000000001,0.9526749999999999,-0.01757000000000001,-0.018166666666666678,-0.01691829166666666,-10.098126703934122,5.92963511094149e-31,30
10000,correlated_region,0.3,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.8265680558820904,0.8742018459207069,-0.04763379003861646,-0.049182018519858206,-0.04599999305871805,-10.726969145915419,1.043985225629733e-31,30
10000,correlated_region,0.5,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.8221516666666667,0.8766250000000001,-0.054473333333333346,-0.055196708333333344,-0.05376333333333337,-26.80864162998755,3.352354916244914e-43,30
10000,correlated_region,0.5,none,0.0,0,post_failure,accuracy_macro,B6,B2,0.574386036084547,0.6056982240455687,-0.0313121879610219,-0.032543311071606906,-0.030061801316353748,-8.84744273497827,2.636316442403975e-29,30
10000,correlated_region,0.5,none,0.0,0,post_failure,iss,B6,B2,0.6872295161088308,0.9999899367491404,-0.3127604206403097,-0.31367883761723836,-0.31179636682073275,-119.25002083119935,5.4425317738724065e-62,30
10000,correlated_region,0.5,none,0.0,0,post_failure,knowledge_survival,B6,B4,0.8221516666666667,0.8328099999999999,-0.01065833333333334,-0.01434666666666667,-0.00678154166666667,-0.9729241748938439,1.0169245973307371e-05,30
10000,correlated_region,0.5,none,0.0,0,post_failure,iss,B6,B4,0.6872295161088308,0.8674272358417511,-0.18019771973292034,-0.18983760446310044,-0.17009067863225935,-6.286494035168465,4.491492772444813e-25,30
10000,correlated_region,0.5,none,0.0,0,post_failure,iss,B7,B2,0.6866873244444529,0.9999899367491404,-0.3133026123046875,-0.31420035993059475,-0.3123440808057785,-118.51354264953252,6.513581039874185e-62,30
10000,correlated_region,0.5,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.882865,0.8984799999999998,-0.015615000000000013,-0.01658170833333334,-0.014701666666666672,-5.849408972300105,3.447250309885671e-24,30
